win_id,day,win_idx,t_start,t_end,n_events,happiness,sadness,anger,fear,disgust,surprise
d1_w372,1,372,66540,66602,8,0.6535266041755676,0.337002158164978,-0.9514631032943726,-0.4501120150089264,0.4448280334472656,0.12405778467655182
d1_w373,1,373,66582,66655,8,-0.06057555601000786,0.25204676389694214,-0.3329992890357971,0.0748194083571434,-0.16036492586135864,0.25872159004211426
d1_w374,1,374,66602,66704,8,-0.6511644124984741,0.8162341117858887,-0.5448081493377686,0.5651748776435852,0.018531102687120438,-0.08033319562673569
d1_w375,1,375,66655,66802,8,0.2059984654188156,0.5875860452651978,-0.6574425101280212,-0.07285714149475098,-0.08176539838314056,0.11152897775173187
d1_w376,1,376,66704,66831,8,0.5788636803627014,0.3048311173915863,-0.8851436376571655,-0.3925526738166809,0.4155302941799164,0.1348716765642166
d1_w377,1,377,66801,66865,8,0.09101846069097519,0.7964509129524231,-0.5128476023674011,0.3572673201560974,-0.33919763565063477,-0.3871081471443176
d1_w378,1,378,66828,66936,8,0.27626481652259827,0.19566386938095093,-0.4673234820365906,-0.12457275390625,0.3102042078971863,-0.10005279630422592
d1_w379,1,379,66866,66999,8,-0.47585931420326233,1.0365521907806396,-0.7274264097213745,0.5360312461853027,-0.2801414132118225,0.013051914982497692
d1_w380,1,380,66936,67030,8,0.1784147322177887,0.47302350401878357,-0.22915048897266388,0.10597912967205048,-0.5915443897247314,0.027802351862192154
d1_w381,1,381,67002,67081,8,-0.4845844805240631,0.5887347459793091,-0.33152681589126587,0.5071498155593872,-0.1959291398525238,-0.03958369418978691
d1_w382,1,382,67037,67136,8,-0.08708798885345459,0.6756892800331116,-0.25873398780822754,0.04471176117658615,0.012285219505429268,-0.29132819175720215
d1_w383,1,383,67082,67172,8,0.18246662616729736,0.5440576672554016,-0.2589452564716339,-0.11447423696517944,-0.24730663001537323,-0.05416206642985344
d1_w384,1,384,67141,67230,8,-0.32202374935150146,0.5321024060249329,-0.42041105031967163,0.39670300483703613,-0.2997766137123108,0.17966970801353455
d1_w385,1,385,67173,67277,8,-0.37908869981765747,0.6315767168998718,-0.29350191354751587,0.4372960031032562,-0.19123978912830353,-0.14186272025108337
d1_w386,1,386,67231,67347,8,0.16397187113761902,0.3680635392665863,-0.4063209891319275,0.1172948032617569,-0.38490936160087585,0.12423834949731827
d1_w387,1,387,67278,67393,8,-0.11142520606517792,0.3420580327510834,-0.40782374143600464,0.6028413772583008,-0.30990734696388245,-0.1357392519712448
d1_w388,1,388,67350,68609,8,-0.5892000198364258,0.8912132978439331,-0.8243244886398315,0.7167853713035583,-0.24792015552520752,0.1841837614774704
d1_w389,1,389,67398,68671,8,-0.06351892650127411,0.396017462015152,-0.4886462092399597,0.19250427186489105,-0.08892876654863358,0.10572411864995956
d1_w390,1,390,68609,68767,8,0.6971670389175415,0.3958960175514221,-1.0410624742507935,-0.34475308656692505,0.38715678453445435,0.05910320207476616
d1_w391,1,391,68676,68880,8,-0.6153185963630676,1.2042251825332642,-0.8394073247909546,1.0674490928649902,-0.3184308409690857,-0.38162070512771606
d1_w392,1,392,68767,68931,8,-0.011733109131455421,0.9204370379447937,-0.875113844871521,0.4708248972892761,-0.39273780584335327,-0.07803668081760406
d1_w393,1,393,68880,68964,8,0.0067983269691467285,0.6713239550590515,-0.6934356093406677,0.4579358696937561,-0.46977853775024414,0.029299521818757057
d1_w394,1,394,68931,69018,8,-0.16361744701862335,0.8388864398002625,-0.5852649211883545,0.15547983348369598,-0.09730778634548187,-0.020388495177030563
d1_w395,1,395,68964,69126,8,-0.45001116394996643,0.8436075448989868,-0.5004810094833374,0.16447487473487854,-0.12718626856803894,0.18097977340221405
d1_w396,1,396,69018,69237,8,-0.5358955264091492,0.7757596373558044,-0.6449049115180969,0.31413114070892334,-0.09469558298587799,0.3314053416252136
d1_w397,1,397,69126,69470,8,0.16669733822345734,0.5199214220046997,-0.41454535722732544,-0.00995558500289917,-0.22125890851020813,-0.01851705275475979
d1_w398,1,398,69237,69567,8,-0.34166818857192993,0.6941148042678833,-0.18257738649845123,-0.009820413775742054,-0.11613716930150986,0.051493991166353226
d1_w399,1,399,69470,69631,8,0.7122536897659302,0.21030361950397491,-0.9389632940292358,-0.4459936022758484,0.43388843536376953,0.17354826629161835
d1_w400,1,400,69567,69730,8,-0.1433619260787964,0.2962375581264496,-0.19051329791545868,0.26989057660102844,-0.044678717851638794,-0.1575181484222412
d1_w401,1,401,69630,69673,8,-0.22371944785118103,0.5063992142677307,-0.10701832920312881,0.10522027313709259,0.16470786929130554,-0.3674284815788269
d1_w402,1,402,69641,69717,8,0.6726690530776978,0.3745225965976715,-1.0011498928070068,-0.3676445782184601,0.34524428844451904,0.12088412046432495
d1_w403,1,403,69675,69745,8,-0.015710318461060524,0.7217314839363098,-0.2772354483604431,-0.042823076248168945,0.15213508903980255,-0.43133544921875
d1_w404,1,404,69704,69763,8,0.07394203543663025,0.13996434211730957,0.017090778797864914,-0.251389741897583,0.007210512645542622,0.053975909948349
d1_w405,1,405,69730,69772,8,0.28197455406188965,0.38867753744125366,-0.4520719051361084,-0.2825717329978943,0.2019459307193756,-0.03381709009408951
d1_w406,1,406,69745,69799,8,0.13605907559394836,0.515387773513794,-0.4697646200656891,-0.19232502579689026,0.11462142318487167,0.00451008090749383
d1_w407,1,407,69772,69832,8,-0.007530945353209972,0.6828635931015015,-0.4833461344242096,-0.028757885098457336,-0.03479606658220291,-0.04067384451627731
d1_w408,1,408,69802,69844,8,-0.7847781777381897,1.120149850845337,-0.7119460701942444,0.8476637005805969,-0.407111257314682,0.046324826776981354
d1_w409,1,409,69833,69867,8,-0.08118872344493866,0.6692932844161987,-0.34363633394241333,0.1429862082004547,-0.014681080356240273,-0.3047384023666382
d1_w410,1,410,69845,69911,8,-0.2000749111175537,0.12266163527965546,-0.25930097699165344,-0.05045713111758232,0.14673641324043274,0.31882017850875854
d1_w411,1,411,69868,69965,8,0.3921584486961365,0.8860607147216797,-0.6066555976867676,-0.1737712323665619,-0.15540559589862823,-0.2690028250217438
d1_w412,1,412,69918,69982,8,-0.4825951159000397,0.9909642934799194,-0.8397471308708191,0.8455026745796204,-0.4365170896053314,0.012272154912352562
d1_w413,1,413,69944,69990,8,-0.36329546570777893,1.0646107196807861,-0.38208073377609253,0.5041773915290833,-0.17441612482070923,-0.5555309057235718
d1_w414,1,414,69973,70013,8,-0.22413775324821472,-0.2089998722076416,0.21752195060253143,0.08673994243144989,-0.013883644714951515,0.11870284378528595
d1_w415,1,415,69994,70034,8,0.5773878693580627,0.3674279749393463,-0.9592435956001282,-0.35282909870147705,0.4355945587158203,0.09323068708181381
d1_w416,1,416,70016,70052,8,-0.43665629625320435,1.3227622509002686,-0.5729420781135559,0.35469719767570496,-0.2145204246044159,-0.3340783417224884
d1_w417,1,417,70036,70089,8,0.18111976981163025,0.17526617646217346,-0.23778864741325378,-0.3544349670410156,0.09178908914327621,0.17113667726516724
d1_w418,1,418,70052,70198,8,-0.08611966669559479,0.4579375386238098,-0.38959458470344543,-0.010474043898284435,-0.031386226415634155,0.12786319851875305
d1_w419,1,419,70090,70139,8,0.014636671170592308,0.6291355490684509,-0.33313512802124023,-0.08265514671802521,-0.024333840236067772,-0.1272590458393097
d1_w420,1,420,70102,70191,8,-0.30771923065185547,-0.012848228216171265,-0.1666894406080246,0.13861143589019775,0.13295835256576538,0.2282642126083374
d1_w421,1,421,70139,70270,8,0.6054514646530151,0.31741616129875183,-0.885900616645813,-0.38753941655158997,0.43623384833335876,0.0634460300207138
d1_w422,1,422,70192,70294,8,-0.26683980226516724,0.7110818028450012,-0.472708523273468,0.42083024978637695,-0.17199678719043732,-0.1682644635438919
d1_w423,1,423,70263,70350,8,0.03084603324532509,0.8265774846076965,-0.6204103827476501,0.22163033485412598,-0.19155780971050262,-0.19691702723503113
d1_w424,1,424,70299,70458,8,-0.38938242197036743,0.9189241528511047,-0.7433827519416809,0.5753710865974426,-0.2128031700849533,-0.025505447760224342
d1_w425,1,425,70351,70575,8,0.013318508863449097,0.6570892930030823,-0.4411848485469818,-0.05948594957590103,-0.032534629106521606,-0.056305013597011566
d1_w426,1,426,70486,70636,8,0.8304588198661804,0.2817941904067993,-1.0247505903244019,-0.4134037494659424,0.3245198428630829,0.13227419555187225
d1_w427,1,427,70599,70657,8,-0.2494482547044754,0.8995805978775024,-0.6764024496078491,0.3522473871707916,-0.38194209337234497,0.15277907252311707
d1_w428,1,428,70636,71346,8,-0.2495732307434082,0.6906275749206543,-0.18778850138187408,0.33920013904571533,-0.2717800736427307,-0.2851017117500305
d1_w429,1,429,70657,71375,8,0.3238459527492523,0.17589536309242249,-0.46461743116378784,-0.2079150229692459,0.35579952597618103,-0.07852228730916977
d1_w430,1,430,71346,71453,8,-0.10466370731592178,0.26889076828956604,-0.49080124497413635,0.21224994957447052,0.1947321593761444,-0.0052709938026964664
d1_w431,1,431,71375,71518,8,-0.200426384806633,0.7530602812767029,-0.5182600021362305,0.0170279573649168,-0.01317699532955885,0.057774435728788376
d1_w432,1,432,71457,71575,8,-0.11470892280340195,0.026365652680397034,-0.12790970504283905,0.07571457326412201,0.0380052775144577,0.0786784216761589
d1_w433,1,433,71519,71626,8,0.139617919921875,1.3962180614471436,-0.47201523184776306,-0.25188714265823364,-0.07345835864543915,-0.5951608419418335
d1_w434,1,434,71575,71672,8,0.6261413097381592,0.47767385840415955,-1.0599111318588257,-0.35477957129478455,0.41170376539230347,0.06413047760725021
d1_w435,1,435,71627,71726,8,-0.004347729496657848,0.7405084371566772,-0.7900136113166809,0.0017453015316277742,-0.3060075044631958,0.413696825504303
d1_w436,1,436,71672,71766,8,-0.1858733892440796,0.35716933012008667,-0.2916937470436096,0.29339414834976196,-0.29825860261917114,0.11841452121734619
d1_w437,1,437,71726,71824,8,-0.6918278336524963,0.8973787426948547,-0.8303717374801636,1.26798415184021,-0.6890292167663574,0.057498086243867874
d1_w438,1,438,71771,71878,8,-0.6544552445411682,1.1406238079071045,-0.7424691319465637,0.5660997033119202,-0.12437031418085098,-0.038411129266023636
d1_w439,1,439,71825,71910,8,-0.3560669422149658,0.8090968132019043,-0.3925623297691345,0.14650709927082062,0.23163557052612305,-0.29942959547042847
d1_w440,1,440,71882,71989,8,-0.0934973731637001,0.4164382517337799,-0.27476534247398376,-0.014341992326080799,-0.06006477400660515,0.06172323226928711
d1_w441,1,441,71915,72032,8,-0.43440717458724976,0.7852949500083923,-0.44652342796325684,0.27341940999031067,-0.45723024010658264,0.3518706262111664
d1_w442,1,442,71991,72094,8,-0.22039398550987244,0.31795281171798706,-0.1731678992509842,0.12045170366764069,0.07650668919086456,-0.05855260044336319
d1_w443,1,443,72032,72188,8,0.5959566831588745,0.40474510192871094,-0.9461700320243835,-0.31085947155952454,0.34320616722106934,0.055269163101911545
d1_w444,1,444,72094,72225,8,-0.6907986402511597,0.89240562915802,-0.7743222713470459,0.7678263187408447,-0.21079149842262268,0.12085247039794922
d1_w445,1,445,72189,72257,8,-0.13762179017066956,0.2979980409145355,-0.1610877513885498,-0.1069987565279007,0.16197694838047028,-0.0015499771106988192
d1_w446,1,446,72222,72301,8,-0.6922281384468079,0.5965739488601685,-0.4281722605228424,0.5567282438278198,-0.06690001487731934,0.13970226049423218
d1_w447,1,447,72262,72334,8,-0.408109188079834,0.32702523469924927,-0.4116378426551819,0.4633377492427826,0.031207894906401634,0.04897114261984825
d1_w448,1,448,72300,72370,8,-0.22959935665130615,0.13071036338806152,-0.02648068033158779,0.04902114346623421,0.3075653612613678,-0.15052828192710876
d1_w449,1,449,72337,72447,8,-0.5180753469467163,0.16164487600326538,0.015919748693704605,0.25998714566230774,0.010960245504975319,0.10616521537303925
d1_w450,1,450,72383,72515,8,-0.06947523355484009,0.8091521263122559,-0.5533975958824158,0.07664747536182404,-0.1971297711133957,0.03631726652383804
d1_w451,1,451,72459,72545,8,-0.31270474195480347,0.26593247056007385,0.0497356578707695,-0.10056493431329727,0.18948636949062347,-0.029544448480010033
d1_w452,1,452,72512,72610,8,0.1618787944316864,0.5738564729690552,-0.2867840826511383,-0.2469945251941681,0.01059809047728777,-0.1518862545490265
d1_w453,1,453,72552,72660,8,0.6229215860366821,0.3957020938396454,-0.9748943448066711,-0.3774316608905792,0.4416169226169586,0.05489660054445267
d1_w454,1,454,72611,72739,8,-0.12237517535686493,0.6849153637886047,-0.6356494426727295,0.18963094055652618,-0.23544757068157196,0.20053935050964355
d1_w455,1,455,72661,72793,8,-0.31207820773124695,0.8296293020248413,-0.4866201877593994,0.1245059221982956,-0.07160227000713348,0.016041195020079613
d1_w456,1,456,72739,72888,8,0.7865571975708008,0.22518090903759003,-1.0007970333099365,-0.4527033865451813,0.46264511346817017,0.13294832408428192
d1_w457,1,457,72793,72950,8,-0.41592007875442505,0.7109056711196899,-0.45310258865356445,0.42062774300575256,-0.3413761556148529,0.1258905827999115
d1_w458,1,458,72890,73086,8,-0.3477347493171692,1.0480339527130127,-0.7020717859268188,0.5715149641036987,-0.20928511023521423,-0.26008689403533936
d1_w459,1,459,73012,73152,8,0.2917976677417755,0.6916389465332031,-0.6268206834793091,0.08692636340856552,-0.4118296205997467,-0.019365226849913597
d1_w460,1,460,73086,73181,8,0.02897379919886589,0.5282970666885376,-0.3131791949272156,-0.0336710624396801,-0.04886706918478012,-0.12378700077533722
d1_w461,1,461,73150,73208,8,-0.3709113895893097,0.953060507774353,-0.511145293712616,0.10354296118021011,-0.2842702865600586,0.256933331489563
d1_w462,1,462,73183,73241,8,-0.803408145904541,0.7804520130157471,-0.36160534620285034,0.7879137992858887,-0.485013484954834,0.12860217690467834
d1_w463,1,463,73213,76740,8,-0.3332796096801758,0.6783314943313599,-0.24632100760936737,0.031801093369722366,0.11705074459314346,-0.14031004905700684
d1_w464,1,464,73242,76806,8,-0.6284838914871216,0.7663784027099609,-0.6566342711448669,0.7044788599014282,-0.44668716192245483,0.352456659078598
d1_w465,1,465,76741,76855,8,0.09220325946807861,0.32452577352523804,-0.23144468665122986,-0.10868506133556366,0.017522748559713364,-0.03979669138789177
d1_w466,1,466,76807,76896,8,-0.6360109448432922,0.3222474157810211,-0.08000214397907257,0.14472892880439758,0.23185476660728455,0.15594013035297394
d1_w467,1,467,76857,76939,8,-0.11229034513235092,0.11098974943161011,-0.040321968495845795,0.032193660736083984,0.0582161545753479,-0.00927060842514038
d1_w468,1,468,76908,76984,8,-0.1745975911617279,0.9856486320495605,-0.34075647592544556,-0.2237401008605957,0.33582526445388794,-0.36955875158309937
d1_w469,1,469,76941,77037,8,-0.3107967972755432,0.9090800285339355,-0.40052634477615356,0.21592168509960175,-0.12422122806310654,-0.19177031517028809
d1_w470,1,470,76985,77048,8,0.2696951627731323,1.22251296043396,-0.835196852684021,-0.04420680180191994,-0.1773153841495514,-0.32666221261024475
d1_w471,1,471,77026,77088,8,0.6628257036209106,0.3206551969051361,-0.9545555114746094,-0.37321048974990845,0.3594786524772644,0.12043273448944092
d1_w472,1,472,77045,77117,8,0.568598210811615,0.3585374355316162,-0.8914722204208374,-0.36589813232421875,0.3370417058467865,0.13415424525737762
d1_w473,1,473,77096,77144,8,-0.03620277717709541,0.5995848774909973,-0.44141849875450134,0.010337522253394127,-0.014080217108130455,-0.04449989274144173
d1_w474,1,474,77118,77169,8,-0.13568799197673798,0.2500142753124237,-0.08877847343683243,-0.10672694444656372,0.28355714678764343,-0.10894761234521866
d1_w475,1,475,77147,77190,8,-0.16391053795814514,0.7675137519836426,-0.2815210223197937,-0.11202599853277206,0.2178303748369217,-0.28087735176086426
d1_w476,1,476,77169,77210,8,0.23572435975074768,1.3110589981079102,-1.0547314882278442,0.17908865213394165,-0.48637890815734863,-0.12974973022937775
d1_w477,1,477,77189,77239,8,-0.48872074484825134,0.8872286081314087,-0.2596050798892975,0.1152481809258461,0.21839861571788788,-0.31306809186935425
d1_w478,1,478,77214,77282,8,-0.18581824004650116,0.4396779537200928,-0.262427419424057,0.10917264223098755,0.2864047884941101,-0.29805928468704224
d1_w479,1,479,77247,77310,8,-0.4775520861148834,0.6870135068893433,-0.30645424127578735,0.2185865193605423,-0.06106485053896904,0.028706258162856102
d1_w480,1,480,77282,77392,8,-0.09321098029613495,0.36614030599594116,-0.2605322003364563,0.07625362277030945,0.010989153757691383,-0.05850283056497574
d1_w481,1,481,77313,77557,8,-0.5151625871658325,0.8781115412712097,-0.6027662754058838,0.6302033066749573,-0.2273799628019333,-0.06803461164236069
d1_w482,1,482,77396,77647,8,-0.07378704845905304,0.2194020301103592,-0.17316202819347382,-0.05337546020746231,-0.1158098354935646,0.23689189553260803
d1_w483,1,483,77558,77695,8,-0.42542800307273865,0.7498930096626282,-0.3800543248653412,0.12483765929937363,-0.22805416584014893,0.22868838906288147
d1_w484,1,484,77657,77717,8,0.05062403529882431,0.2551630139350891,-0.29993635416030884,0.03976370394229889,-0.1059466227889061,0.1103411316871643
d1_w485,1,485,77694,77758,8,-0.268921434879303,1.0057090520858765,-0.7622570991516113,0.506017804145813,-0.28113383054733276,-0.10846824944019318
d1_w486,1,486,77731,77911,8,-0.4476321339607239,0.8829089403152466,-0.4036872982978821,0.13749399781227112,0.17807000875473022,-0.16761276125907898
d1_w487,1,487,77766,78012,8,0.8776918649673462,0.2227824479341507,-1.047136902809143,-0.45590075850486755,0.45306453108787537,0.09220731258392334
d1_w488,1,488,77912,78105,8,0.7333608865737915,0.2887420058250427,-1.0208418369293213,-0.3713659644126892,0.4820353388786316,0.03640780597925186
d1_w489,1,489,78017,78164,8,-0.17810535430908203,1.2323232889175415,-0.9790295362472534,0.6735827326774597,-0.45542341470718384,-0.21816496551036835
d1_w490,1,490,78106,78229,8,-0.3605820834636688,0.9688726663589478,-0.7785729169845581,0.5350046157836914,-0.4251866340637207,0.16549816727638245
d1_w491,1,491,78167,78454,8,-0.22605690360069275,0.8168473243713379,-0.5012558102607727,0.28503507375717163,-0.10861392319202423,-0.16807770729064941
d1_w492,1,492,78261,78493,8,-0.30124861001968384,0.6971397399902344,-0.30313414335250854,0.24358871579170227,-0.12476853281259537,-0.09192599356174469
d1_w493,1,493,78454,78747,8,0.21159467101097107,-0.04949698597192764,-0.012062940746545792,-0.20443987846374512,0.14368896186351776,-0.1042550653219223
d1_w494,1,494,78500,78812,8,0.18985214829444885,0.4856342375278473,-0.3074018955230713,-0.2647235691547394,0.22230371832847595,-0.22410066425800323
d1_w495,1,495,78748,78953,8,-0.22989384829998016,0.8224750757217407,-0.32034873962402344,0.4034389853477478,-0.3331570029258728,-0.30371224880218506
d1_w496,1,496,78816,79026,8,-0.1047523021697998,0.8868406414985657,-0.7118827104568481,0.14186963438987732,-0.100072480738163,-0.02170884609222412
d1_w497,1,497,78967,79197,8,0.16687801480293274,0.9793846011161804,-0.7894649505615234,0.10274545103311539,-0.27720117568969727,-0.10175693035125732
d1_w498,1,498,79026,79258,8,0.0041932640597224236,0.6945830583572388,-0.4178939461708069,-0.10022351890802383,-0.02838650718331337,-0.06831340491771698
d1_w499,1,499,79200,79323,8,0.8864296674728394,0.16750438511371613,-1.0257058143615723,-0.4637392461299896,0.47955912351608276,0.10615821182727814
